,Unnamed: 0_otm,交易日期,行权价_otm,成交量(手)_otm,到期剩余天数_otm,期权代码_otm,收盘价_otm,到期ETF收盘价_otm,现期ETF收盘价_otm,monthly_RV_otm,option_type_otm,期权收益率_otm,IV_otm,在值程度_otm,Unnamed: 0_call_straddle,行权价_call_straddle,成交量(手)_call_straddle,到期剩余天数_call_straddle,期权代码_call_straddle,收盘价_call_straddle,到期ETF收盘价_call_straddle,现期ETF收盘价_call_straddle,monthly_RV_call_straddle,option_type_call_straddle,期权收益率_call_straddle,IV_call_straddle,在值程度_call_straddle,Unnamed: 0_put_straddle,行权价_put_straddle,成交量(手)_put_straddle,到期剩余天数_put_straddle,期权代码_put_straddle,收盘价_put_straddle,到期ETF收盘价_put_straddle,现期ETF收盘价_put_straddle,monthly_RV_put_straddle,option_type_put_straddle,期权收益率_put_straddle,IV_put_straddle,在值程度_put_straddle,Return_straddle,Return
937,7648,2020-12-10,3.25,3868.0,48,10002924.SH,0.02,3.806,3.4560000000000004,0.1590016542066809,put,-0.625,0.1846241491129397,0.94,1244,3.5,26793.0,48,10002971.SH,0.08,3.806,3.4560000000000004,0.1590016542066809,call,1.7656250000000004,0.1906547354397625,1,1244,3.5,28597.0,48,10002980.SH,0.1,3.806,3.4560000000000004,0.1590016542066809,put,-0.625,0.1637085320912004,1,0.4375000000000002,0.5703125000000002
938,7665,2020-12-14,3.25,3424.0,44,10002924.SH,0.02,3.806,3.4610000000000003,0.1632387446982829,put,-0.6818181818181818,0.1950677717254459,0.94,1246,3.5,37090.0,44,10002971.SH,0.07,3.806,3.4610000000000003,0.1632387446982829,call,2.2987012987012987,0.1741373429568856,1,1246,3.5,21702.0,44,10002980.SH,0.09,3.806,3.4610000000000003,0.1632387446982829,put,-0.6818181818181818,0.1546769428074061,1,0.622159090909091,0.8084415584415585
939,7675,2020-12-15,3.25,4921.0,43,10002924.SH,0.0148,3.806,3.464,0.1501133316159843,put,-0.6976744186046512,0.1796847146701216,0.94,1247,3.5,40160.0,43,10002971.SH,0.07,3.806,3.464,0.1501133316159843,call,2.3521594684385385,0.173436124464035,1,1247,3.5,26281.0,43,10002980.SH,0.09,3.806,3.464,0.1501133316159843,put,-0.6976744186046512,0.1596908234143257,1,0.6366279069767444,0.7726311743225065
940,7711,2020-12-18,3.3,25769.0,40,10002978.SH,0.0136,3.806,3.505,0.158462051628982,put,-0.75,0.1736670923470555,0.94,1250,3.5,96966.0,40,10002971.SH,0.09,3.806,3.505,0.158462051628982,call,1.8000000000000007,0.1794488890109807,1,1250,3.5,83467.0,40,10002980.SH,0.06,3.806,3.505,0.158462051628982,put,-0.75,0.1443875173338353,1,0.7800000000000004,0.9325513196480943
941,7721,2020-12-21,3.3,31653.0,37,10002978.SH,0.013,3.806,3.513,0.1572126530945075,put,-0.8108108108108109,0.1820129901401996,0.94,1251,3.55,54576.0,37,10002918.SH,0.07,3.806,3.513,0.1572126530945075,call,2.154440154440157,0.1865400202520191,1,1251,3.55,26230.0,37,10002927.SH,0.09,3.806,3.513,0.1572126530945075,put,-0.8108108108108109,0.1669244990920723,1,0.4864864864864877,0.6012134583563169
942,7727,2020-12-22,3.25,8247.0,36,10002924.SH,0.013,3.806,3.464,0.1656153880894902,put,-0.8333333333333334,0.1876387121198177,0.94,1252,3.5,191946.0,36,10002971.SH,0.07,3.806,3.464,0.1656153880894902,call,2.80952380952381,0.1911120518481433,1,1252,3.5,164998.0,36,10002980.SH,0.09,3.806,3.464,0.1656153880894902,put,-0.8333333333333334,0.1724885004928857,1,0.760416666666667,0.9013605442176875
943,7762,2020-12-25,3.3,72862.0,33,10002978.SH,0.0101,3.806,3.509,0.1549807709139745,put,-0.9090909090909092,0.1760369122337698,0.94,1255,3.5,314728.0,33,10002971.SH,0.08,3.806,3.509,0.1549807709139745,call,2.568181818181819,0.1704023687711358,1,1255,3.5,275576.0,33,10002980.SH,0.06,3.806,3.509,0.1549807709139745,put,-0.9090909090909092,0.1615630639752447,1,1.0779220779220782,1.2324165441948352
944,7772,2020-12-28,3.3,39093.0,30,10002978.SH,0.0083,3.806,3.519,0.1530500783261726,put,-1.0,0.1799482862775325,0.94,1256,3.55,82717.0,30,10002918.SH,0.06,3.806,3.519,0.1530500783261726,call,3.266666666666671,0.1770019109501838,1,1256,3.55,54297.0,30,10002927.SH,0.08,3.806,3.519,0.1530500783261726,put,-1.0,0.1663388241453469,1,0.8285714285714301,0.9438116932422187
945,7783,2020-12-29,3.3,26193.0,29,10002978.SH,0.0086,3.806,3.512,0.1422371798410031,put,-1.0344827586206895,0.1806548393834233,0.94,1257,3.5,232150.0,29,10002971.SH,0.08,3.806,3.512,0.1422371798410031,call,2.9224137931034493,0.178765313484162,1,1257,3.5,182734.0,29,10002980.SH,0.06,3.806,3.512,0.1422371798410031,put,-1.0344827586206895,0.1747318691889345,1,1.2266009852216753,1.3745866792631083
946,7789,2020-12-30,3.35,19492.0,28,10002925.SH,0.0088,3.806,3.563,0.1459350372177975,put,-1.0714285714285714,0.1828436400544643,0.94,1258,3.55,90248.0,28,10002918.SH,0.08,3.806,3.563,0.1459350372177975,call,2.3571428571428603,0.1781339217977523,1,1258,3.55,72036.0,28,10002927.SH,0.06,3.806,3.563,0.1459350372177975,put,-1.0714285714285714,0.1763087092780471,1,0.8877551020408179,1.0191637630662036
947,7806,2020-12-31,3.4,130439.0,27,10002979.SH,0.0082,3.806,3.634,0.1386430016399461,put,-1.1111111111111112,0.1918839912166595,0.94,1259,3.65,136183.0,27,10002919.SH,0.07,3.806,3.634,0.1386430016399461,call,1.3650793650793671,0.1894209497121274,1,1259,3.65,44364.0,27,10002928.SH,0.08,3.806,3.634,0.1386430016399461,put,-1.1111111111111112,0.1900155653510988,1,0.04444444444444522,0.11126782635950584
948,7820,2021-01-06,3.5,15940.0,49,10003058.SH,0.03,3.788,3.726,0.1480106657584975,put,-0.6122448979591837,0.2091737403003573,0.94,1261,3.7,45873.0,49,10003051.SH,0.12,3.788,3.726,0.1480106657584975,call,-0.1632653061224508,0.1848629252005219,1,1261,3.7,22618.0,49,10003060.SH,0.1,3.788,3.726,0.1480106657584975,put,-0.6122448979591837,0.2174142869365364,1,-0.3673469387755112,-0.3286788399570366
949,7878,2021-01-18,3.6,41056.0,37,10003059.SH,0.02,3.788,3.837,0.1976865519168724,put,-0.8108108108108109,0.2060744195309877,0.94,1269,3.8,70295.0,37,10003052.SH,0.13,3.788,3.837,0.1976865519168724,call,-0.8108108108108109,0.2177540034395754,1,1269,3.8,49929.0,37,10003061.SH,0.08,3.788,3.837,0.1976865519168724,put,-0.6891891891891891,0.2091344906613976,1,-0.7644787644787645,-0.759601706970128
950,7899,2021-01-21,3.6,33296.0,34,10003059.SH,0.02,3.788,3.84,0.196317321211422,put,-0.8823529411764706,0.216203329776436,0.94,1272,3.8,111341.0,34,10003052.SH,0.13,3.788,3.84,0.196317321211422,call,-0.8823529411764706,0.2241982159920036,1,1272,3.8,90320.0,34,10003061.SH,0.08,3.788,3.84,0.196317321211422,put,-0.7499999999999999,0.2201916235758214,1,-0.8319327731092436,-0.8266253869969039
951,7906,2021-01-22,3.6,36678.0,33,10003059.SH,0.02,3.788,3.833,0.186935018105227,put,-0.9090909090909092,0.2154145223018825,0.94,1273,3.8,99069.0,33,10003052.SH,0.12,3.788,3.833,0.186935018105227,call,-0.9090909090909092,0.2147167310743928,1,1273,3.8,77375.0,33,10003061.SH,0.07,3.788,3.833,0.186935018105227,put,-0.753246753246753,0.1945728448050171,1,-0.8516746411483253,-0.8449197860962566
952,7934,2021-01-28,3.5,95497.0,27,10003058.SH,0.02,3.788,3.731,0.2263157720044529,put,-1.1111111111111112,0.2423978891278803,0.94,1277,3.7,154780.0,27,10003051.SH,0.11,3.788,3.731,0.2263157720044529,call,-0.2222222222222258,0.2237508833566308,1,1277,3.7,274887.0,27,10003060.SH,0.07,3.788,3.731,0.2263157720044529,put,-1.1111111111111112,0.2169995282232463,1,-0.5679012345679034,-0.5000000000000026
953,7940,2021-01-29,3.5,117019.0,26,10003058.SH,0.02,3.788,3.704,0.2283101728027499,put,-1.1538461538461535,0.2290732178460359,0.94,1278,3.7,232647.0,26,10003051.SH,0.1,3.788,3.704,0.2283101728027499,call,-0.1384615384615426,0.2409252379057407,1,1278,3.7,294548.0,26,10003060.SH,0.08,3.788,3.704,0.2283101728027499,put,-1.1538461538461535,0.2157158832351863,1,-0.589743589743592,-0.5192307692307718
954,7967,2021-02-03,3.55,4726.0,49,10002741.SH,0.04,3.454,3.764,0.2166552194019827,put,0.8571428571428517,0.2259762812612652,0.94,1280,3.75,5016.0,49,10002767.SH,0.13,3.454,3.764,0.2166552194019827,call,-0.6122448979591837,0.2129702860533744,1,1280,3.75,9726.0,49,10002768.SH,0.11,3.454,3.764,0.2166552194019827,put,1.0352504638218911,0.2232585194346457,1,0.1428571428571425,5.437827059388522e-16
955,7985,2021-02-04,3.55,2495.0,48,10002741.SH,0.04,3.454,3.787,0.2149025997642083,put,0.8749999999999944,0.2404493546597957,0.94,1281,3.8,32563.0,48,10002992.SH,0.11,3.454,3.787,0.2149025997642083,call,-0.625,0.2021203387805968,1,1281,3.8,29589.0,48,10003001.SH,0.13,3.454,3.787,0.2149025997642083,put,1.0384615384615368,0.2359647332315295,1,0.27604166666666585,0.15625
956,8013,2021-02-05,3.6,23762.0,47,10002999.SH,0.04,3.454,3.834,0.2131608913058154,put,1.6914893617021265,0.2380937206714451,0.94,1282,3.84,8636.0,47,10002909.SH,0.12,3.454,3.834,0.2131608913058154,call,-0.6382978723404256,0.2138721336802244,1,1282,3.84,3675.0,47,10002910.SH,0.13,3.454,3.834,0.2131608913058154,put,1.256955810147298,0.2419961242206543,1,0.3472340425531907,0.0911854103343459
957,8025,2021-02-08,3.65,2388.0,44,10002742.SH,0.04,3.454,3.875,0.2050071058673208,put,2.6590909090909043,0.2376066317578852,0.94,1283,3.84,8183.0,44,10002909.SH,0.13,3.454,3.875,0.2050071058673208,call,-0.6818181818181818,0.1979328463579714,1,1283,3.84,3402.0,44,10002910.SH,0.11,3.454,3.875,0.2050071058673208,put,1.7107438016528904,0.246682239049837,1,0.41477272727272635,-0.03409090909090919
958,8055,2021-02-09,3.7,26680.0,43,10003000.SH,0.04,3.454,3.939,0.2101656535270829,put,3.593023255813953,0.2446812227182686,0.94,1284,3.9,62574.0,43,10002993.SH,0.13,3.454,3.939,0.2101656535270829,call,-0.6976744186046512,0.1927886104581058,1,1284,3.9,31686.0,43,10003002.SH,0.11,3.454,3.939,0.2101656535270829,put,2.1310782241014783,0.2488539033940732,1,0.5988372093023249,-8.520316235495388e-16
959,8090,2021-02-18,3.75,7395.0,34,10002768.SH,0.03,3.454,4.007,0.1838738354522077,put,7.823529411764701,0.2505548402915597,0.94,1286,4.0,110701.0,34,10003025.SH,0.11,3.454,4.007,0.1838738354522077,call,-0.8823529411764706,0.209526301597923,1,1286,4.0,82629.0,34,10003026.SH,0.11,3.454,4.007,0.1838738354522077,put,3.4973262032085546,0.241637155426979,1,1.307486631016042,0.27863777089783287
960,8112,2021-02-19,3.75,9391.0,33,10002768.SH,0.02,3.454,3.998,0.1803694666320908,put,12.545454545454536,0.2152410132676959,0.94,1287,4.0,115952.0,33,10003025.SH,0.1,3.454,3.998,0.1803694666320908,call,-0.9090909090909092,0.2020179082497656,1,1287,4.0,80148.0,33,10003026.SH,0.1,3.454,3.998,0.1803694666320908,put,4.054545454545453,0.2152774912920594,1,1.5727272727272719,0.35353535353535326
961,8132,2021-02-22,3.65,9923.0,30,10002742.SH,0.03,3.454,3.873,0.2053430338793311,put,5.533333333333324,0.2520453132935762,0.94,1288,3.9,166491.0,30,10002993.SH,0.08,3.454,3.873,0.2053430338793311,call,-1.0,0.2014706186750829,1,1288,3.9,173000.0,30,10003002.SH,0.11,3.454,3.873,0.2053430338793311,put,3.054545454545452,0.2249825531204342,1,1.34736842105263,0.5625
962,8153,2021-02-23,3.65,10643.0,29,10002742.SH,0.02,3.454,3.886,0.2055182369725056,put,9.103448275862055,0.2279683270982801,0.94,1289,3.9,194957.0,29,10002993.SH,0.09,3.454,3.886,0.2055182369725056,call,-1.0344827586206895,0.2135429373917282,1,1289,3.9,197086.0,29,10003002.SH,0.1,3.454,3.886,0.2055182369725056,put,3.579310344827584,0.2207614138926565,1,1.3938294010889276,0.48681541582150095
963,8173,2021-02-24,3.55,14875.0,28,10002741.SH,0.02,3.454,3.788,0.2222090133438854,put,4.0714285714285525,0.2392904621308744,0.94,1290,3.8,217088.0,28,10002992.SH,0.09,3.454,3.788,0.2222090133438854,call,-1.0714285714285714,0.2211438371023237,1,1290,3.8,299841.0,28,10003001.SH,0.1,3.454,3.788,0.2222090133438854,put,2.6357142857142817,0.2324468986581266,1,0.8796992481202986,0.5042016806722688
964,8201,2021-02-25,3.6,81909.0,27,10002999.SH,0.02,3.454,3.843,0.224863425214574,put,6.999999999999996,0.2433750471857488,0.94,1291,3.84,57697.0,27,10002909.SH,0.09,3.454,3.843,0.224863425214574,call,-1.1111111111111112,0.2044512070514261,1,1291,3.84,60776.0,27,10002910.SH,0.09,3.454,3.843,0.224863425214574,put,3.654320987654317,0.2274344485619664,1,1.271604938271603,0.5555555555555538
965,8219,2021-02-26,3.5,103656.0,26,10002998.SH,0.02,3.454,3.743,0.2425953315226464,put,1.4999999999999891,0.2545944834667444,0.94,1292,3.75,47398.0,26,10002767.SH,0.1,3.454,3.743,0.2425953315226464,call,-1.1538461538461535,0.2519786157294214,1,1292,3.75,76021.0,26,10002768.SH,0.09,3.454,3.743,0.2425953315226464,put,2.6410256410256387,0.2247887189125418,1,0.6437246963562742,0.5429864253393664
966,8224,2021-03-09,3.3,35916.0,50,10003300.SH,0.05,3.467,3.505,0.2816970327509401,put,-0.6,0.2600809094611705,0.94,1293,3.5,16843.0,50,10003264.SH,0.13,3.467,3.505,0.2816970327509401,call,-0.6,0.2359642861969172,1,1293,3.5,54688.0,50,10003273.SH,0.13,3.467,3.505,0.2816970327509401,put,-0.4476923076923081,0.2671444735677838,1,-0.5238461538461541,-0.5057142857142859
967,8227,2021-03-10,3.3,23172.0,49,10003300.SH,0.05,3.467,3.523,0.2808978778782823,put,-0.6122448979591837,0.2732833316777051,0.94,1294,3.5,17737.0,49,10003264.SH,0.14,3.467,3.523,0.2808978778782823,call,-0.6122448979591837,0.2387860282743573,1,1294,3.5,35661.0,49,10003273.SH,0.11,3.467,3.523,0.2808978778782823,put,-0.428571428571429,0.2463341182960868,1,-0.5314285714285717,-0.5112244897959186
968,8230,2021-03-11,3.4,32027.0,48,10003272.SH,0.04,3.467,3.614,0.2955653262344175,put,-0.625,0.2376834621065855,0.94,1295,3.6,35253.0,48,10003265.SH,0.12,3.467,3.614,0.2955653262344175,call,-0.625,0.2055532367776632,1,1295,3.6,34645.0,48,10003274.SH,0.12,3.467,3.614,0.2955653262344175,put,0.0677083333333333,0.2535981029205471,1,-0.2786458333333333,-0.20937499999999998
969,8235,2021-03-12,3.4,17900.0,47,10003272.SH,0.04,3.467,3.617,0.2952034915134715,put,-0.6382978723404256,0.2417641132568717,0.94,1296,3.6,26816.0,47,10003265.SH,0.12,3.467,3.617,0.2952034915134715,call,-0.6382978723404256,0.2047202920857221,1,1296,3.6,36577.0,47,10003274.SH,0.11,3.467,3.617,0.2952034915134715,put,0.1334622823984527,0.2392177445006072,1,-0.2691951896392229,-0.19148936170212755
970,8261,2021-03-19,3.3,64084.0,40,10003300.SH,0.04,3.467,3.4960000000000004,0.2818432335819291,put,-0.75,0.2550902746540905,0.94,1301,3.5,78248.0,40,10003264.SH,0.09,3.467,3.4960000000000004,0.2818432335819291,call,-0.75,0.1897906175341904,1,1301,3.5,119515.0,40,10003273.SH,0.12,3.467,3.4960000000000004,0.2818432335819291,put,-0.5437500000000005,0.2653977007213831,1,-0.6321428571428573,-0.6044117647058826
971,8265,2021-03-22,3.3,48147.0,37,10003300.SH,0.03,3.467,3.523,0.2853530274555869,put,-0.8108108108108109,0.2508432074187994,0.94,1302,3.5,84677.0,37,10003264.SH,0.1,3.467,3.523,0.2853530274555869,call,-0.8108108108108109,0.1874117675483077,1,1302,3.5,105152.0,37,10003273.SH,0.09,3.467,3.523,0.2853530274555869,put,-0.5135135135135143,0.2354254306752532,1,-0.6699857752489335,-0.6435810810810816
972,8269,2021-03-23,3.3,65433.0,36,10003300.SH,0.03,3.467,3.504,0.2850745680231403,put,-0.8333333333333334,0.2420644609117209,0.94,1303,3.5,157625.0,36,10003264.SH,0.08,3.467,3.504,0.2850745680231403,call,-0.8333333333333334,0.1685512878485322,1,1303,3.5,176966.0,36,10003273.SH,0.09,3.467,3.504,0.2850745680231403,put,-0.5277777777777786,0.218781825420171,1,-0.6715686274509808,-0.6369047619047624
973,8281,2021-03-26,3.3,96959.0,33,10003300.SH,0.02,3.467,3.514,0.2718349823683921,put,-0.9090909090909092,0.2223134584619402,0.94,1306,3.5,288121.0,33,10003264.SH,0.08,3.467,3.514,0.2718349823683921,call,-0.9090909090909092,0.1637857796722054,1,1306,3.5,230066.0,33,10003273.SH,0.07,3.467,3.514,0.2718349823683921,put,-0.4805194805194816,0.190873633388251,1,-0.7090909090909095,-0.6783216783216789
974,8285,2021-03-29,3.3,79037.0,30,10003300.SH,0.0138,3.467,3.5210000000000004,0.2652287562569434,put,-1.0,0.2098246823004781,0.94,1307,3.5,267183.0,30,10003264.SH,0.08,3.467,3.5210000000000004,0.2652287562569434,call,-1.0,0.1626808293198347,1,1307,3.5,241926.0,30,10003273.SH,0.07,3.467,3.5210000000000004,0.2652287562569434,put,-0.5285714285714298,0.2071732306080163,1,-0.7800000000000006,-0.7577092511013221
975,8293,2021-03-31,3.3,64443.0,28,10003300.SH,0.0124,3.467,3.527,0.2560718460259686,put,-1.0714285714285714,0.2135580769639313,0.94,1309,3.5,262816.0,28,10003264.SH,0.08,3.467,3.527,0.2560718460259686,call,-1.0714285714285714,0.1598330102233439,1,1309,3.5,250710.0,28,10003273.SH,0.06,3.467,3.527,0.2560718460259686,put,-0.4821428571428585,0.1945173231061697,1,-0.8188775510204088,-0.7943349753694589
976,8301,2021-04-02,3.4,119144.0,26,10003272.SH,0.0126,3.467,3.6010000000000004,0.2393204733261889,put,-1.1538461538461535,0.1998482406601309,0.94,1311,3.6,371750.0,26,10003265.SH,0.06,3.467,3.6010000000000004,0.2393204733261889,call,-1.1538461538461535,0.1474361145758628,1,1311,3.6,204046.0,26,10003274.SH,0.07,3.467,3.6010000000000004,0.2393204733261889,put,1.0384615384615383,0.1916636031527966,1,0.026627218934911146,0.15332197614991494
977,8321,2021-04-09,3.3,18811.0,47,10003336.SH,0.03,3.648,3.506,0.1949008997227274,put,-0.6382978723404256,0.214408694424212,0.94,1315,3.5,30216.0,47,10003329.SH,0.08,3.648,3.506,0.1949008997227274,call,0.5425531914893628,0.142807995037049,1,1315,3.5,30801.0,47,10003338.SH,0.1,3.648,3.506,0.1949008997227274,put,-0.6382978723404256,0.215741036382705,1,-0.11347517730496406,-0.008510638297871758
978,8334,2021-04-15,3.2,30028.0,41,10003335.SH,0.02,3.648,3.419,0.1700690383003043,put,-0.7317073170731707,0.209229828243047,0.94,1319,3.4,40476.0,41,10003328.SH,0.09,3.648,3.419,0.1700690383003043,call,1.2845528455284572,0.1653604441928714,1,1319,3.4,64615.0,41,10003337.SH,0.08,3.648,3.419,0.1700690383003043,put,-0.7317073170731707,0.2048529421563446,1,0.3357245337159265,0.47804878048780597
979,8342,2021-04-19,3.3,58294.0,37,10003336.SH,0.02,3.648,3.5,0.1831416533188011,put,-0.8108108108108109,0.2022458959020376,0.94,1321,3.5,92990.0,37,10003329.SH,0.08,3.648,3.5,0.1831416533188011,call,0.6891891891891906,0.1708039846668244,1,1321,3.5,59989.0,37,10003338.SH,0.08,3.648,3.5,0.1831416533188011,put,-0.8108108108108109,0.1892705672685503,1,-0.06081081081081015,0.04633204633204707
980,8352,2021-04-21,3.3,32920.0,35,10003336.SH,0.02,3.648,3.498,0.1582852586437045,put,-0.8571428571428571,0.2064407494946122,0.94,1323,3.5,64780.0,35,10003329.SH,0.08,3.648,3.498,0.1582852586437045,call,0.72857142857143,0.1785685884524434,1,1323,3.5,46401.0,35,10003338.SH,0.08,3.648,3.498,0.1582852586437045,put,-0.8571428571428571,0.1918907861427664,1,-0.06428571428571357,0.04897959183673547
981,8362,2021-04-23,3.3,36281.0,33,10003336.SH,0.02,3.648,3.514,0.1591914177558791,put,-0.9090909090909092,0.2223134584619402,0.94,1325,3.5,154969.0,33,10003329.SH,0.08,3.648,3.514,0.1591914177558791,call,0.7727272727272742,0.1637857796722054,1,1325,3.5,113112.0,33,10003338.SH,0.07,3.648,3.514,0.1591914177558791,put,-0.9090909090909092,0.190873633388251,1,-0.012121212121211491,0.12587412587412644
982,8382,2021-04-29,3.3,82316.0,27,10003336.SH,0.0112,3.648,3.513,0.1557477219422261,put,-1.1111111111111112,0.2022488761327862,0.94,1329,3.5,420758.0,27,10003329.SH,0.07,3.648,3.513,0.1557477219422261,call,1.23809523809524,0.1579369278164356,1,1329,3.5,275006.0,27,10003338.SH,0.06,3.648,3.513,0.1557477219422261,put,-1.1111111111111112,0.1817248614314198,1,0.15384615384615502,0.2731013842124964
983,8393,2021-05-06,3.25,3308.0,48,10002871.SH,0.03,3.469,3.444,0.1539570119529121,put,-0.625,0.2085691110860705,0.94,1331,3.45,3608.0,48,10002864.SH,0.09,3.469,3.444,0.1539570119529121,call,-0.4930555555555577,0.1762554227522611,1,1331,3.45,4886.0,48,10002873.SH,0.1,3.469,3.444,0.1539570119529121,put,-0.625,0.2053366336068511,1,-0.5625000000000011,-0.5507812500000012
984,8408,2021-05-07,3.2,25592.0,47,10003013.SH,0.02,3.469,3.399,0.1526180196802631,put,-0.6382978723404256,0.1854216588612794,0.94,1332,3.4,13041.0,47,10003006.SH,0.09,3.469,3.399,0.1526180196802631,call,-0.1489361702127662,0.1757126035237013,1,1332,3.4,25901.0,47,10003015.SH,0.09,3.469,3.399,0.1526180196802631,put,-0.6382978723404256,0.1944704738788009,1,-0.3936170212765959,-0.36303191489361725
985,8418,2021-05-10,3.2,20844.0,44,10003013.SH,0.02,3.469,3.399,0.1471867095230959,put,-0.6818181818181818,0.1912638648024797,0.94,1333,3.4,24615.0,44,10003006.SH,0.08,3.469,3.399,0.1471867095230959,call,-0.0937500000000004,0.1610000387822091,1,1333,3.4,34759.0,44,10003015.SH,0.08,3.469,3.399,0.1471867095230959,put,-0.6818181818181818,0.1790129110547602,1,-0.3877840909090911,-0.345779220779221
986,8435,2021-05-12,3.25,2421.0,42,10002871.SH,0.02,3.469,3.442,0.1497099212733954,put,-0.7142857142857143,0.1886906143648624,0.94,1335,3.45,6638.0,42,10002864.SH,0.08,3.469,3.442,0.1497099212733954,call,-0.54464285714286,0.1705498305885792,1,1335,3.45,4363.0,42,10002873.SH,0.09,3.469,3.442,0.1497099212733954,put,-0.7142857142857143,0.1945291844245493,1,-0.6344537815126063,-0.6238095238095253
987,8450,2021-05-13,3.2,21319.0,41,10003013.SH,0.02,3.469,3.407,0.1511435761185469,put,-0.7317073170731707,0.2023739266149998,0.94,1336,3.4,33710.0,41,10003006.SH,0.09,3.469,3.407,0.1511435761185469,call,-0.1707317073170735,0.1801211992655694,1,1336,3.4,41039.0,41,10003015.SH,0.08,3.469,3.407,0.1511435761185469,put,-0.7317073170731707,0.1929570531000197,1,-0.434720229555237,-0.3951219512195124
988,8462,2021-05-14,3.3,43640.0,40,10003014.SH,0.02,3.469,3.498,0.1720579109815888,put,-0.75,0.1937637419590651,0.94,1337,3.5,69142.0,40,10003007.SH,0.09,3.469,3.498,0.1720579109815888,call,-0.75,0.1875212910283207,1,1337,3.5,33926.0,40,10003016.SH,0.08,3.469,3.498,0.1720579109815888,put,-0.4593749999999987,0.1806955493354499,1,-0.6132352941176464,-0.5949999999999993
989,8487,2021-05-18,3.3,14796.0,36,10003014.SH,0.02,3.469,3.528,0.1690652109766595,put,-0.8333333333333334,0.2214868616614937,0.94,1339,3.55,8285.0,36,10002865.SH,0.08,3.469,3.528,0.1690652109766595,call,-0.8333333333333334,0.1959726889899671,1,1339,3.55,4815.0,36,10002874.SH,0.09,3.469,3.528,0.1690652109766595,put,-0.0833333333333336,0.1871043567465841,1,-0.4362745098039217,-0.3833333333333335
990,8500,2021-05-19,3.3,19645.0,35,10003014.SH,0.02,3.469,3.504,0.171098797989765,put,-0.8571428571428571,0.2101014861324132,0.94,1340,3.5,71614.0,35,10003007.SH,0.08,3.469,3.504,0.171098797989765,call,-0.8571428571428571,0.1712063158178925,1,1340,3.5,77309.0,35,10003016.SH,0.07,3.469,3.504,0.171098797989765,put,-0.4775510204081615,0.1752594892406761,1,-0.6799999999999992,-0.6527472527472519
