,Unnamed: 0_otm,交易日期,行权价_otm,成交量(手)_otm,到期剩余天数_otm,期权代码_otm,收盘价_otm,到期ETF收盘价_otm,现期ETF收盘价_otm,monthly_RV_otm,option_type_otm,期权收益率_otm,IV_otm,在值程度_otm,Unnamed: 0_atm,行权价_atm,成交量(手)_atm,到期剩余天数_atm,期权代码_atm,收盘价_atm,到期ETF收盘价_atm,现期ETF收盘价_atm,monthly_RV_atm,option_type_atm,期权收益率_atm,IV_atm,在值程度_atm,Unnamed: 0_itm,行权价_itm,成交量(手)_itm,到期剩余天数_itm,期权代码_itm,收盘价_itm,到期ETF收盘价_itm,现期ETF收盘价_itm,monthly_RV_itm,option_type_itm,期权收益率_itm,IV_itm,在值程度_itm,Return
444,8349,2022-04-12,3.0,14790.0,43,10004169.SH,0.03,2.725,2.8760000000000003,0.3231126676947993,call,-0.6976744186046512,0.184077038352102,1.04,1531,2.9,30775.0,43,10004167.SH,0.07,2.725,2.8760000000000003,0.3231126676947993,call,-0.6976744186046512,0.1970234587473273,1,9676,2.75,1737.0,43,10004164.SH,0.16,2.725,2.8760000000000003,0.3231126676947993,call,-0.6976744186046512,0.1954258762522042,0.96,-0.03488372093023255
445,8365,2022-04-18,3.0,21892.0,37,10004169.SH,0.03,2.725,2.8710000000000004,0.2485316109531757,call,-0.8108108108108109,0.2038808504907488,1.04,1535,2.9,60914.0,37,10004167.SH,0.06,2.725,2.8710000000000004,0.2485316109531757,call,-0.8108108108108109,0.192752668875277,1,9700,2.75,1718.0,37,10004164.SH,0.16,2.725,2.8710000000000004,0.2485316109531757,call,-0.8108108108108109,0.2266755029995143,0.96,-0.05675675675675677
446,8417,2022-04-28,2.85,93090.0,27,10004166.SH,0.03,2.725,2.749,0.2635624516833192,call,-1.1111111111111112,0.2222922392190098,1.04,1543,2.75,190450.0,27,10004164.SH,0.07,2.725,2.749,0.2635624516833192,call,-1.1111111111111112,0.2286205207953154,1,9734,2.65,54513.0,27,10004201.SH,0.13,2.725,2.749,0.2635624516833192,call,-0.4700854700854686,0.2244147595582007,0.96,0.061111111111111324
447,8473,2022-05-06,2.8,19434.0,47,10004023.SH,0.05,2.898,2.7030000000000003,0.2679972278348487,call,0.6127659574468125,0.2219572612828612,1.04,1546,2.7,9865.0,47,10004103.SH,0.09,2.898,2.7030000000000003,0.2679972278348487,call,0.7659574468085105,0.2185489203871637,1,9756,2.6,874.0,47,10004137.SH,0.16,2.898,2.7030000000000003,0.2679972278348487,call,0.5505319148936172,0.2494328430193066,0.96,-0.019148936170212502
448,8521,2022-05-10,2.8,24216.0,43,10004023.SH,0.05,2.898,2.701,0.2649793436781285,call,0.6697674418604694,0.2347798828927874,1.04,1548,2.7,28694.0,43,10004103.SH,0.09,2.898,2.701,0.2649793436781285,call,0.8372093023255812,0.2323133843205869,1,9766,2.6,6782.0,43,10004137.SH,0.15,2.898,2.701,0.2649793436781285,call,0.6883720930232561,0.2354288579406142,0.96,-0.013953488372092726
449,8568,2022-05-12,2.8,19017.0,41,10004023.SH,0.04,2.898,2.702,0.2672579598350338,call,1.0609756097561032,0.2097184072719812,1.04,1550,2.7,16259.0,41,10004103.SH,0.09,2.898,2.702,0.2672579598350338,call,0.8780487804878047,0.2369084232980907,1,9776,2.6,1592.0,41,10004137.SH,0.15,2.898,2.702,0.2672579598350338,call,0.7219512195121953,0.2395415763737559,0.96,-0.0073170731707313886
450,8613,2022-05-16,2.8,23716.0,37,10004023.SH,0.04,2.898,2.702,0.2557012673896362,call,1.175675675675682,0.2214580130278467,1.04,1552,2.7,20571.0,37,10004103.SH,0.08,2.898,2.702,0.2557012673896362,call,1.1959459459459454,0.2211554600022435,1,9787,2.6,1325.0,37,10004137.SH,0.15,2.898,2.702,0.2557012673896362,call,0.8000000000000004,0.2536709695623517,0.96,-0.024324324324323965
451,8713,2022-05-23,2.86,5947.0,30,10003707.SH,0.03,2.898,2.763,0.2604015188192852,call,0.2666666666666752,0.2052274379522204,1.04,1557,2.75,96248.0,30,10004079.SH,0.07,2.898,2.763,0.2604015188192852,call,1.114285714285716,0.1919610003792047,1,9815,2.65,20825.0,30,10004119.SH,0.14,2.898,2.763,0.2604015188192852,call,0.7714285714285729,0.208720804831177,0.96,-0.039999999999999786
452,8837,2022-06-14,3.0,33780.0,43,10004317.SH,0.04,2.867,2.874,0.1687979263198012,call,-0.6976744186046512,0.2153239828917384,1.04,1567,2.9,32127.0,43,10004288.SH,0.07,2.867,2.874,0.1687979263198012,call,-0.6976744186046512,0.1994593205474317,1,9878,2.75,9225.0,43,10004285.SH,0.17,2.867,2.874,0.1687979263198012,call,-0.2175102599179207,0.2322879331499933,0.96,0.0327906976744186
453,8870,2022-06-24,3.1,181712.0,33,10004325.SH,0.03,2.867,2.978,0.1480737306573185,call,-0.9090909090909092,0.2027923510121107,1.04,1575,2.95,252490.0,33,10004289.SH,0.08,2.867,2.978,0.1480737306573185,call,-0.9090909090909092,0.1729363397674858,1,9939,2.85,56071.0,33,10004287.SH,0.15,2.867,2.978,0.1480737306573185,call,-0.8060606060606066,0.1747754401624798,0.96,-0.002727272727272805
454,8885,2022-06-30,3.2,299128.0,27,10004329.SH,0.03,2.867,3.069,0.1622231577528322,call,-1.1111111111111112,0.2267786785880327,1.04,1579,3.1,407633.0,27,10004325.SH,0.06,2.867,3.069,0.1622231577528322,call,-1.1111111111111112,0.2157205919997692,1,9976,2.95,90230.0,27,10004289.SH,0.15,2.867,3.069,0.1622231577528322,call,-1.1111111111111112,0.2192427479077577,0.96,-0.06666666666666667
455,8892,2022-07-05,3.2,10038.0,50,10004349.SH,0.05,2.7460000000000004,3.063,0.1596689980285068,call,-0.6,0.2189183795930743,1.04,1581,3.1,15504.0,50,10004348.SH,0.08,2.7460000000000004,3.063,0.1596689980285068,call,-0.6,0.204701665643543,1,9993,2.95,1949.0,50,10004346.SH,0.17,2.7460000000000004,3.063,0.1596689980285068,call,-0.6,0.2184599604993164,0.96,-0.03600000000000001
456,8938,2022-07-15,3.0,38141.0,40,10004347.SH,0.03,2.7460000000000004,2.872,0.1637777595630695,call,-0.75,0.1947717752074897,1.04,1589,2.85,6419.0,40,10004344.SH,0.09,2.7460000000000004,2.872,0.1637777595630695,call,-0.75,0.197420246669203,1,10033,2.75,2389.0,40,10004342.SH,0.15,2.7460000000000004,2.872,0.1637777595630695,call,-0.75,0.1796215337782502,0.96,0.0
457,8966,2022-07-21,3.0,42045.0,34,10004347.SH,0.02,2.7460000000000004,2.874,0.1647223252592308,call,-0.8823529411764706,0.1746779270123838,1.04,1593,2.9,48963.0,34,10004345.SH,0.06,2.7460000000000004,2.874,0.1647223252592308,call,-0.8823529411764706,0.1977715562698543,1,10051,2.75,984.0,34,10004342.SH,0.15,2.7460000000000004,2.874,0.1647223252592308,call,-0.8823529411764706,0.1917451720683872,0.96,-0.04411764705882352
458,8980,2022-07-25,3.0,34014.0,30,10004347.SH,0.02,2.7460000000000004,2.878,0.1540259547286584,call,-1.0,0.182923867866218,1.04,1595,2.9,78216.0,30,10004345.SH,0.06,2.7460000000000004,2.878,0.1540259547286584,call,-1.0,0.2058101922728121,1,10061,2.75,2329.0,30,10004342.SH,0.16,2.7460000000000004,2.878,0.1540259547286584,call,-1.0,0.2345744853895902,0.96,-0.06
459,9017,2022-08-09,2.9,6240.0,50,10003976.SH,0.04,2.651,2.801,0.1396440787385829,call,-0.6,0.1825575081002861,1.04,1600,2.8,10227.0,50,10004025.SH,0.08,2.651,2.801,0.1396440787385829,call,-0.6,0.1816284211643934,1,10084,2.7,940.0,50,10004105.SH,0.14,2.651,2.801,0.1396440787385829,call,-0.6,0.1786981390830874,0.96,-0.01200000000000001
460,9035,2022-08-11,2.95,22173.0,48,10003977.SH,0.04,2.651,2.826,0.1581994467346141,call,-0.625,0.2050082121783495,1.04,1602,2.85,26316.0,48,10003975.SH,0.07,2.651,2.826,0.1581994467346141,call,-0.625,0.188921701457113,1,10099,2.7,3309.0,48,10004105.SH,0.16,2.651,2.826,0.1581994467346141,call,-0.625,0.186580134157896,0.96,-0.0375
461,9068,2022-08-17,2.95,25873.0,42,10003977.SH,0.03,2.651,2.823,0.1452469071112708,call,-0.7142857142857143,0.1923244097166955,1.04,1606,2.85,51991.0,42,10003975.SH,0.06,2.651,2.823,0.1452469071112708,call,-0.7142857142857143,0.1807596242965459,1,10130,2.7,3911.0,42,10004105.SH,0.15,2.651,2.823,0.1452469071112708,call,-0.7142857142857143,0.1749792879456877,0.96,-0.04285714285714286
462,9158,2022-08-31,2.9,129254.0,28,10003976.SH,0.02,2.651,2.801,0.1570395598694157,call,-1.0714285714285714,0.1734263493071794,1.04,1616,2.8,278292.0,28,10004025.SH,0.05,2.651,2.801,0.1570395598694157,call,-1.0714285714285714,0.1519034208634794,1,10199,2.7,77289.0,28,10004105.SH,0.12,2.651,2.801,0.1570395598694157,call,-1.0714285714285714,0.1660379996535778,0.96,-0.04285714285714284
463,9175,2022-09-02,2.85,134901.0,26,10003975.SH,0.02,2.651,2.752,0.1496127741625219,call,-1.1538461538461535,0.1825657633394599,1.04,1618,2.75,163623.0,26,10004081.SH,0.05,2.651,2.752,0.1496127741625219,call,-1.1538461538461535,0.1594586038343906,1,10213,2.65,21075.0,26,10004121.SH,0.12,2.651,2.752,0.1496127741625219,call,-1.1442307692307705,0.173157174865961,0.96,-0.0450000000000001
464,9196,2022-09-08,2.85,6245.0,48,10004463.SH,0.03,2.439,2.748,0.1404426534434362,call,-0.625,0.1645511029284596,1.04,1621,2.75,7315.0,48,10004461.SH,0.07,2.439,2.748,0.1404426534434362,call,-0.625,0.1681945542279184,1,10228,2.65,506.0,48,10004459.SH,0.14,2.439,2.748,0.1404426534434362,call,-0.625,0.1934934350301623,0.96,-0.01875
465,9201,2022-09-09,2.9,23031.0,47,10004464.SH,0.03,2.439,2.8,0.1496081882569585,call,-0.6382978723404256,0.1616785777190626,1.04,1622,2.8,27835.0,47,10004462.SH,0.07,2.439,2.8,0.1496081882569585,call,-0.6382978723404256,0.1643144726070165,1,10233,2.7,4394.0,47,10004460.SH,0.14,2.439,2.8,0.1496081882569585,call,-0.6382978723404256,0.1876495005551279,0.96,-0.019148936170212766
466,9250,2022-09-26,2.75,79326.0,30,10004461.SH,0.02,2.439,2.654,0.145929148418534,call,-1.0,0.1736458134995102,1.04,1632,2.65,45328.0,30,10004459.SH,0.06,2.439,2.654,0.145929148418534,call,-1.0,0.1827371862121224,1,10277,2.55,4407.0,30,10004457.SH,0.14,2.439,2.654,0.145929148418534,call,-1.0,0.245751483184725,0.96,-0.04000000000000001
467,9263,2022-09-28,2.75,87429.0,28,10004461.SH,0.02,2.439,2.651,0.1404081941774232,call,-1.0714285714285714,0.1833413385894894,1.04,1634,2.65,98734.0,28,10004459.SH,0.06,2.439,2.651,0.1404081941774232,call,-1.0714285714285714,0.1951927626030445,1,10286,2.55,9144.0,28,10004457.SH,0.13,2.439,2.651,0.1404081941774232,call,-1.0714285714285714,0.2224548406086564,0.96,-0.03214285714285714
468,9270,2022-09-29,2.75,97113.0,27,10004461.SH,0.02,2.439,2.651,0.1392248013572732,call,-1.1111111111111112,0.1868847137404084,1.04,1635,2.65,147909.0,27,10004459.SH,0.05,2.439,2.651,0.1392248013572732,call,-1.1111111111111112,0.1642256617307067,1,10290,2.55,13642.0,27,10004457.SH,0.12,2.439,2.651,0.1392248013572732,call,-1.1111111111111112,0.180542663498044,0.96,-0.044444444444444425
469,9277,2022-09-30,2.75,93623.0,26,10004461.SH,0.02,2.439,2.65,0.1393253371393301,call,-1.1538461538461535,0.1917459469283819,1.04,1636,2.65,174830.0,26,10004459.SH,0.05,2.439,2.65,0.1393253371393301,call,-1.1538461538461535,0.1695218893987536,1,10294,2.55,17049.0,26,10004457.SH,0.12,2.439,2.65,0.1393253371393301,call,-1.1538461538461535,0.1886299368668199,0.96,-0.04615384615384613
470,9294,2022-10-12,2.7,21695.0,42,10004600.SH,0.03,2.575,2.594,0.1507520919026166,call,-0.7142857142857143,0.1911165817988813,1.04,1639,2.6,56990.0,42,10004598.SH,0.07,2.575,2.594,0.1507520919026166,call,-0.7142857142857143,0.1981871792500615,1,10306,2.5,8507.0,42,10004596.SH,0.14,2.575,2.594,0.1507520919026166,call,-0.3316326530612236,0.2318715353097915,0.96,0.03214285714285727
471,9312,2022-10-18,2.7,26981.0,36,10004600.SH,0.03,2.575,2.608,0.1748028068093153,call,-0.8333333333333334,0.1926505661698281,1.04,1643,2.6,27748.0,36,10004598.SH,0.07,2.575,2.608,0.1748028068093153,call,-0.8333333333333334,0.1927211380339563,1,10326,2.5,3424.0,36,10004596.SH,0.14,2.575,2.608,0.1748028068093153,call,-0.3869047619047609,0.2150208338199854,0.96,0.03750000000000015
472,9317,2022-10-19,2.65,44645.0,35,10004599.SH,0.03,2.575,2.557,0.1673772102895192,call,-0.8571428571428571,0.2005314883615672,1.04,1644,2.55,28766.0,35,10004597.SH,0.07,2.575,2.557,0.1673772102895192,call,-0.5510204081632609,0.2014823011796176,1,10330,2.45,1484.0,35,10004595.SH,0.13,2.575,2.557,0.1673772102895192,call,-0.032967032967033,0.1845584648272394,0.96,0.04714285714285654
473,9323,2022-10-20,2.65,53112.0,34,10004599.SH,0.02,2.575,2.544,0.1655517184997598,call,-0.8823529411764706,0.1791028544187545,1.04,1645,2.55,72327.0,34,10004597.SH,0.06,2.575,2.544,0.1655517184997598,call,-0.5147058823529359,0.1945419994167685,1,10334,2.45,4730.0,34,10004595.SH,0.12,2.575,2.544,0.1655517184997598,call,0.036764705882353,0.1882981179752647,0.96,0.04852941176470525
474,9378,2022-11-08,2.6,21123.0,50,10004239.SH,0.04,2.649,2.497,0.2887281340525059,call,0.1349999999999989,0.2088926449361444,1.04,1652,2.5,24577.0,50,10004237.SH,0.08,2.649,2.497,0.2887281340525059,call,0.5175000000000002,0.2105269438740909,1,10359,2.4,3176.0,50,10004635.SH,0.14,2.649,2.497,0.2887281340525059,call,0.4671428571428574,0.2123441693753898,0.96,-0.01200000000000001
475,9423,2022-11-11,2.65,42328.0,47,10004240.SH,0.04,2.649,2.555,0.297045174298261,call,-0.6382978723404256,0.2036188286033273,1.04,1655,2.55,54561.0,47,10004238.SH,0.08,2.649,2.555,0.297045174298261,call,0.1515957446808526,0.2015989474111199,1,10380,2.45,12638.0,47,10004579.SH,0.14,2.649,2.555,0.297045174298261,call,0.2689969604863214,0.1957454165930747,0.96,-0.012127659574468451
476,9474,2022-11-17,2.7,38741.0,41,10004241.SH,0.04,2.649,2.6,0.29211839461663,call,-0.7317073170731707,0.2199903685933649,1.04,1659,2.6,58159.0,41,10004239.SH,0.08,2.649,2.6,0.29211839461663,call,-0.2835365853658542,0.2206292108566462,1,10416,2.5,12165.0,41,10004237.SH,0.14,2.649,2.6,0.29211839461663,call,0.0470383275261324,0.2204732255792617,0.96,0.022682926829268393
477,9500,2022-11-21,2.65,109591.0,37,10004240.SH,0.03,2.649,2.557,0.2871994612948712,call,-0.8108108108108109,0.1947029914818108,1.04,1661,2.55,100029.0,37,10004238.SH,0.07,2.649,2.557,0.2871994612948712,call,0.3359073359073382,0.1954424463351667,1,10435,2.45,12514.0,37,10004579.SH,0.14,2.649,2.557,0.2871994612948712,call,0.3416988416988407,0.2191626393052339,0.96,-0.023513513513513964
478,9540,2022-11-24,2.65,134590.0,34,10004240.SH,0.03,2.649,2.5580000000000003,0.2573301031995745,call,-0.8823529411764706,0.2025156067847907,1.04,1664,2.55,105721.0,34,10004238.SH,0.07,2.649,2.5580000000000003,0.2573301031995745,call,0.3655462184873974,0.2029327794849872,1,10461,2.45,15522.0,34,10004579.SH,0.14,2.649,2.5580000000000003,0.2573301031995745,call,0.3718487394957971,0.2269467636022567,0.96,-0.025588235294118133
479,9567,2022-11-28,2.65,172664.0,30,10004240.SH,0.03,2.649,2.54,0.2653571964335559,call,-1.0,0.237445520483613,1.04,1666,2.55,281641.0,30,10004238.SH,0.06,2.649,2.54,0.2653571964335559,call,0.6500000000000035,0.2151165588316321,1,10478,2.45,55424.0,30,10004579.SH,0.12,2.649,2.54,0.2653571964335559,call,0.6583333333333321,0.2154999953197539,0.96,-0.029000000000000553
480,9581,2022-11-29,2.75,158561.0,29,10004242.SH,0.03,2.649,2.648,0.2818452621881703,call,-1.0344827586206895,0.2234046401482522,1.04,1667,2.65,368510.0,29,10004240.SH,0.07,2.649,2.648,0.2818452621881703,call,-1.0344827586206895,0.2304094341045022,1,10486,2.55,194996.0,29,10004238.SH,0.13,2.649,2.648,0.2818452621881703,call,-0.2466843501326244,0.2275183122552335,0.96,0.08172413793103471
481,9593,2022-11-30,2.75,110392.0,28,10004242.SH,0.03,2.649,2.645,0.2749546747210283,call,-1.0714285714285714,0.23103385205096,1.04,1668,2.65,186745.0,28,10004240.SH,0.07,2.649,2.645,0.2749546747210283,call,-1.0714285714285714,0.2400671102639734,1,10496,2.55,45728.0,28,10004238.SH,0.13,2.649,2.645,0.2749546747210283,call,-0.2554945054945038,0.2412063928745687,0.96,0.08464285714285737
482,9621,2022-12-02,2.71,69149.0,26,10004242.SH,0.03,2.649,2.617,0.243124583667659,call,-1.1538461538461535,0.2290482435123622,1.04,1670,2.61,85504.0,26,10004240.SH,0.06,2.649,2.617,0.243124583667659,call,-0.4038461538461509,0.1948328699378371,1,10521,2.51,16903.0,26,10004238.SH,0.13,2.649,2.617,0.243124583667659,call,0.0798816568047357,0.2140552390574217,0.96,0.024230769230769153
483,9621,2022-12-02,2.71,69149.0,26,10004242.SH,0.03,2.649,2.617,0.243124583667659,call,-1.1538461538461535,0.2290482435123622,1.04,1670,2.61,85504.0,26,10004240.SH,0.06,2.649,2.617,0.243124583667659,call,-0.4038461538461509,0.1948328699378371,1,10532,2.5,8114.0,26,10004843.SH,0.14,2.649,2.617,0.243124583667659,call,0.0741758241758241,0.2254299453604221,0.96,0.024230769230768896
484,9653,2022-12-14,2.81,1077.0,47,10004837.SH,0.03,2.849,2.696,0.2106973418676042,call,0.1914893617021308,0.1794764561454057,1.04,1673,2.7,20813.0,47,10004865.SH,0.08,2.849,2.696,0.2106973418676042,call,0.5505319148936172,0.2022210407775938,1,10575,2.6,1953.0,47,10004863.SH,0.14,2.849,2.696,0.2106973418676042,call,0.4969604863221888,0.2043406404906511,0.96,-0.012765957446808382
485,9655,2022-12-14,2.8,10536.0,47,10004867.SH,0.04,2.849,2.696,0.2106973418676042,call,0.1436170212766017,0.2005935963703691,1.04,1673,2.7,20813.0,47,10004865.SH,0.08,2.849,2.696,0.2106973418676042,call,0.5505319148936172,0.2022210407775938,1,10575,2.6,1953.0,47,10004863.SH,0.14,2.849,2.696,0.2106973418676042,call,0.4969604863221888,0.2043406404906511,0.96,-0.01276595744680824
486,9674,2022-12-19,2.76,5030.0,42,10004787.SH,0.03,2.849,2.653,0.2099347654891492,call,1.4047619047619146,0.1876782895841598,1.04,1676,2.65,24201.0,42,10004864.SH,0.07,2.849,2.653,0.2099347654891492,call,1.3163265306122476,0.1810199772547483,1,10609,2.56,883.0,42,10004783.SH,0.13,2.849,2.653,0.2099347654891492,call,0.8736263736263743,0.1956709704289734,0.96,-0.028571428571428577
487,9674,2022-12-19,2.76,5030.0,42,10004787.SH,0.03,2.849,2.653,0.2099347654891492,call,1.4047619047619146,0.1876782895841598,1.04,1676,2.65,24201.0,42,10004864.SH,0.07,2.849,2.653,0.2099347654891492,call,1.3163265306122476,0.1810199772547483,1,10615,2.55,1449.0,42,10004862.SH,0.14,2.849,2.653,0.2099347654891492,call,0.8112244897959202,0.2055074008287489,0.96,-0.028571428571428418
488,9677,2022-12-19,2.75,26391.0,42,10004866.SH,0.03,2.849,2.653,0.2099347654891492,call,1.642857142857148,0.1788440511805414,1.04,1676,2.65,24201.0,42,10004864.SH,0.07,2.849,2.653,0.2099347654891492,call,1.3163265306122476,0.1810199772547483,1,10609,2.56,883.0,42,10004783.SH,0.13,2.849,2.653,0.2099347654891492,call,0.8736263736263743,0.1956709704289734,0.96,-0.02142857142857159
489,9677,2022-12-19,2.75,26391.0,42,10004866.SH,0.03,2.849,2.653,0.2099347654891492,call,1.642857142857148,0.1788440511805414,1.04,1676,2.65,24201.0,42,10004864.SH,0.07,2.849,2.653,0.2099347654891492,call,1.3163265306122476,0.1810199772547483,1,10615,2.55,1449.0,42,10004862.SH,0.14,2.849,2.653,0.2099347654891492,call,0.8112244897959202,0.2055074008287489,0.96,-0.02142857142857143
490,9682,2022-12-20,2.71,9952.0,41,10004786.SH,0.03,2.849,2.607,0.2190295747925888,call,2.65853658536586,0.1899002900257408,1.04,1677,2.61,6096.0,41,10004784.SH,0.07,2.849,2.607,0.2190295747925888,call,1.7665505226480869,0.1955433569483161,1,10620,2.51,1064.0,41,10004782.SH,0.13,2.849,2.607,0.2190295747925888,call,1.1763602251407153,0.1922888853661716,0.96,-0.014634146341463407
491,9682,2022-12-20,2.71,9952.0,41,10004786.SH,0.03,2.849,2.607,0.2190295747925888,call,2.65853658536586,0.1899002900257408,1.04,1677,2.61,6096.0,41,10004784.SH,0.07,2.849,2.607,0.2190295747925888,call,1.7665505226480869,0.1955433569483161,1,10625,2.5,2655.0,41,10004861.SH,0.14,2.849,2.607,0.2190295747925888,call,1.09233449477352,0.2021259714167118,0.96,-0.01463414634146357
492,9686,2022-12-20,2.7,45001.0,41,10004865.SH,0.03,2.849,2.607,0.2190295747925888,call,2.9024390243902447,0.1807271397813856,1.04,1677,2.61,6096.0,41,10004784.SH,0.07,2.849,2.607,0.2190295747925888,call,1.7665505226480869,0.1955433569483161,1,10620,2.51,1064.0,41,10004782.SH,0.13,2.849,2.607,0.2190295747925888,call,1.1763602251407153,0.1922888853661716,0.96,-0.007317073170731856
493,9686,2022-12-20,2.7,45001.0,41,10004865.SH,0.03,2.849,2.607,0.2190295747925888,call,2.9024390243902447,0.1807271397813856,1.04,1677,2.61,6096.0,41,10004784.SH,0.07,2.849,2.607,0.2190295747925888,call,1.7665505226480869,0.1955433569483161,1,10625,2.5,2655.0,41,10004861.SH,0.14,2.849,2.607,0.2190295747925888,call,1.09233449477352,0.2021259714167118,0.96,-0.007317073170732018
494,9692,2022-12-21,2.71,4469.0,40,10004786.SH,0.03,2.849,2.612,0.2135289149322223,call,2.7250000000000063,0.1874381425904333,1.04,1678,2.61,5523.0,40,10004784.SH,0.07,2.849,2.612,0.2135289149322223,call,1.810714285714289,0.1905405627997815,1,10631,2.51,1005.0,40,10004782.SH,0.13,2.849,2.612,0.2135289149322223,call,1.2057692307692331,0.1810922776527106,0.96,-0.014999999999999993
495,9692,2022-12-21,2.71,4469.0,40,10004786.SH,0.03,2.849,2.612,0.2135289149322223,call,2.7250000000000063,0.1874381425904333,1.04,1678,2.61,5523.0,40,10004784.SH,0.07,2.849,2.612,0.2135289149322223,call,1.810714285714289,0.1905405627997815,1,10636,2.5,1823.0,40,10004861.SH,0.14,2.849,2.612,0.2135289149322223,call,1.1196428571428585,0.1905886637240648,0.96,-0.015000000000000159
496,9720,2022-12-26,2.71,8788.0,35,10004786.SH,0.03,2.849,2.612,0.2132948778089902,call,3.114285714285721,0.2012289219613671,1.04,1681,2.65,53656.0,35,10004864.SH,0.05,2.849,2.612,0.2132948778089902,call,2.554285714285719,0.1996348561385273,1,10666,2.51,1656.0,35,10004782.SH,0.13,2.849,2.612,0.2132948778089902,call,1.378021978021981,0.1959956367667317,0.96,0.017142857142857206
497,9720,2022-12-26,2.71,8788.0,35,10004786.SH,0.03,2.849,2.612,0.2132948778089902,call,3.114285714285721,0.2012289219613671,1.04,1681,2.65,53656.0,35,10004864.SH,0.05,2.849,2.612,0.2132948778089902,call,2.554285714285719,0.1996348561385273,1,10672,2.5,2704.0,35,10004861.SH,0.14,2.849,2.612,0.2132948778089902,call,1.279591836734695,0.2062190203269124,0.96,0.017142857142857015
498,9739,2022-12-28,2.76,5345.0,33,10004787.SH,0.02,2.849,2.649,0.2026579891956204,call,3.136363636363655,0.1792335077347755,1.04,1683,2.65,107824.0,33,10004864.SH,0.06,2.849,2.649,0.2026579891956204,call,2.1060606060606104,0.1817795784679651,1,10697,2.55,9429.0,33,10004862.SH,0.13,2.849,2.649,0.2026579891956204,call,1.1818181818181843,0.2085374610355199,0.96,-0.03636363636363617
